"scientific_name","city","state","native","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","common_name","longitude_coordinate","latitude_coordinate","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","height_binned_M","percent_population"
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus rubra","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus coccinea","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus alba","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus strobus","Worcester","Massachusetts","naturally_occurring","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Picea abies","Worcester","Massachusetts","introduced","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Worcester","Massachusetts","no_info","60.96 to 76.2 cm","Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
