"city_ID","planted_date","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","most_recent_observation","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","height_M","height_binned_M","percent_population"
99082,NA,"Yoshino (prunus x yedoensis) cherry","Prunus","Knoxville","Tennessee","-83.933573","35.98515848","built_environment","1608 Central St N","Yes",25.4,"poor","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16572,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93587888","35.98706234","built_environment","1800 Central St N","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16573,2018,"Tuliptree (liriodendron tulipifera)","Liriodendron tulipifera","Knoxville","Tennessee","-83.93582762","35.98710304","built_environment","1800 Central St N","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16574,2018,"Tuliptree (liriodendron tulipifera)","Liriodendron tulipifera","Knoxville","Tennessee","-83.93577427","35.98714999","built_environment","1800 Central St N","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16575,2018,"Tuliptree (liriodendron tulipifera)","Liriodendron tulipifera","Knoxville","Tennessee","-83.93572203","35.98719146","built_environment","1800 Central St N","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16576,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93567375","35.98722907","built_environment","1800 Central St N","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16577,2018,"Ginkgo (ginkgo biloba)","Ginkgo biloba","Knoxville","Tennessee","-83.93548032","35.98739209","built_environment","1800 Central St N","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16670,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93667368","35.98774208","built_environment","1920 Central St N","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16671,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93658363","35.98780692","built_environment","1920 Central St N","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16672,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93652603","35.98785926","built_environment","1920 Central St N","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7952,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.93806388","35.9889533","built_environment","2150 Central St N","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17001,2018,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-83.93959145","35.99034152","built_environment","2320 Central St N","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-83.91776058","35.96976336","built_environment","120 Central St S","No",7.62,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-83.91790127","35.96971784","built_environment","120 Central St S","No",38.1,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-83.91801502","35.96967505","built_environment","120 Central St S","No",7.62,"poor","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91780712","35.96901227","built_environment","130 Central St S","Yes",30.48,"poor","introduced","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-83.91780004","35.9690915","built_environment","130 Central St S","Yes",30.48,"dead","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91784008","35.9690922","built_environment","130 Central St S","Yes",15.24,"poor","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91785874","35.96925197","built_environment","130 Central St S","Yes",12.7,"poor","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91791764","35.96924892","built_environment","130 Central St S","Yes",20.32,"poor","introduced","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91789152","35.96933901","built_environment","130 Central St S","Yes",10.16,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-83.91794172","35.96935666","built_environment","130 Central St S","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91790256","35.96937022","built_environment","130 Central St S","Yes",12.7,"poor","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91791334","35.96938972","built_environment","130 Central St S","Yes",20.32,"poor","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91797269","35.96941721","built_environment","130 Central St S","Yes",22.86,"poor","introduced","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91792116","35.96942547","built_environment","130 Central St S","Yes",33.02,"poor","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91793185","35.96944703","built_environment","130 Central St S","Yes",22.86,"poor","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.91810783","35.96935248","built_environment","131 Central St S","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91808845","35.96930133","built_environment","133 Central St S","No",33.02,"poor","introduced","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91805543","35.96922001","built_environment","135 Central St S","No",22.86,"poor","introduced","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91799194","35.96903555","built_environment","137 Central St S","No",17.78,"fair","introduced","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,NA,"Hedge (acer campestre) maple","Acer campestre","Knoxville","Tennessee","-83.91795336","35.96892888","built_environment","137 Central St S","No",22.86,"poor","introduced","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-83.91813753","35.96877055","built_environment","137 Central St S","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19075,2021,"Kentucky coffeetree (gymnocladus dioicus)","Gymnocladus dioicus","Knoxville","Tennessee","-83.91822266","35.96872368","built_environment","137 Central St S","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19076,2019,"European (carpinus betulus) hornbeam","Carpinus betulus","Knoxville","Tennessee","-83.91829622","35.96868286","built_environment","137 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98485,2019,"European (carpinus betulus) hornbeam","Carpinus betulus","Knoxville","Tennessee","-83.91837549","35.96865844","built_environment","137 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95033,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91778187","35.96864873","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95032,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91768182","35.968513","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95031,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91755318","35.96821225","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95030,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91751223","35.96815798","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95029,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91747641","35.96808846","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95013,2017,"Pin (quercus palustris) oak","Quercus palustris","Knoxville","Tennessee","-83.91678063","35.96685443","built_environment","200 Central St S","No",5.08,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95014,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91687581","35.96700375","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95015,2017,"Northern red (quercus rubra) oak","Quercus rubra","Knoxville","Tennessee","-83.91696056","35.96716226","built_environment","200 Central St S","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95016,2017,"Scarlet (quercus coccinea) oak","Quercus coccinea","Knoxville","Tennessee","-83.91704793","35.96730849","built_environment","200 Central St S","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95017,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91712158","35.96745635","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95018,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.91721477","35.96761032","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95019,2017,"Tataricum (acer tataricum) maple","Acer tataricum","Knoxville","Tennessee","-83.9173066","35.96772345","built_environment","200 Central St S","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95828,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91684779","35.96744577","green_space","200 Central St S","Yes",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95848,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91670211","35.96719227","green_space","200 Central St S","Yes",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95851,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91662382","35.96715623","green_space","200 Central St S","Yes",38.1,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95850,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91663499","35.96719552","green_space","200 Central St S","Yes",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95853,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.91663961","35.96709705","green_space","200 Central St S","Yes",15.24,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95852,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-83.91673409","35.96713502","green_space","200 Central St S","Yes",38.1,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95849,NA,"Blackgum (nyssa sylvatica)","Nyssa sylvatica","Knoxville","Tennessee","-83.91668492","35.96715067","green_space","200 Central St S","Yes",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95847,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.9166624","35.96723451","green_space","200 Central St S","Yes",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95846,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91677082","35.96720666","green_space","200 Central St S","Yes",40.64,"poor","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95843,NA,"Blackgum (nyssa sylvatica)","Nyssa sylvatica","Knoxville","Tennessee","-83.91674307","35.96725739","green_space","200 Central St S","Yes",12.7,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95827,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.91689514","35.96749946","green_space","200 Central St S","Yes",12.7,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95826,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91693609","35.96748694","green_space","200 Central St S","Yes",25.4,"poor","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95833,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91671509","35.96731465","green_space","200 Central St S","No",20.32,"poor","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95832,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91680764","35.96727166","green_space","200 Central St S","No",12.7,"poor","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95831,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91682235","35.96733137","green_space","200 Central St S","No",12.7,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95830,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-83.91687813","35.96737309","green_space","200 Central St S","No",15.24,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95829,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91679857","35.96738546","green_space","200 Central St S","No",22.86,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95825,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91674984","35.96746226","green_space","200 Central St S","No",20.32,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95822,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.916841","35.96785965","green_space","200 Central St S","No",33.02,"poor","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95821,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91678971","35.96787858","green_space","200 Central St S","No",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95819,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91685318","35.96793802","green_space","200 Central St S","No",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95820,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91679785","35.96795634","green_space","200 Central St S","No",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95818,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.9169012","35.9679664","green_space","200 Central St S","No",33.02,"good","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95817,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91695636","35.96795467","green_space","200 Central St S","No",40.64,"good","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95816,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91687187","35.96799946","green_space","200 Central St S","No",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95815,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91693527","35.96798403","green_space","200 Central St S","No",33.02,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95814,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91696827","35.96804243","green_space","200 Central St S","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94628,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-83.916776","35.96808097","green_space","200 Central St S","No",40.64,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94627,NA,"Virginia (pinus virginiana) pine","Pinus virginiana","Knoxville","Tennessee","-83.91691693","35.96812005","green_space","200 Central St S","No",40.64,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94626,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-83.91661357","35.96714216","green_space","200 Central St S","Yes",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94625,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91574854","35.96541455","green_space","200 Central St S","Yes",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100088,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.91576649","35.96546162","green_space","200 Central St S","Yes",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100089,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91570211","35.96535199","green_space","200 Central St S","Yes",48.26,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100090,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.9156887","35.96532269","green_space","200 Central St S","Yes",15.24,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100091,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91566993","35.96529555","green_space","200 Central St S","Yes",43.18,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100092,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-83.91564847","35.96527384","green_space","200 Central St S","Yes",63.5,"dead","no_info","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100093,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.91562165","35.96524236","green_space","200 Central St S","Yes",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100094,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91541243","35.96488742","green_space","200 Central St S","Yes",10.16,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100095,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91535343","35.96491347","green_space","200 Central St S","Yes",12.7,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100096,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91538427","35.96483098","green_space","200 Central St S","Yes",7.62,"poor","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100097,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91533465","35.96478104","green_space","200 Central St S","Yes",10.16,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100098,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91532258","35.96472677","green_space","200 Central St S","Yes",12.7,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100099,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91525418","35.96469312","green_space","200 Central St S","Yes",10.16,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100100,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91527564","35.96464319","green_space","200 Central St S","Yes",10.16,"poor","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100101,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91518311","35.96458892","green_space","200 Central St S","Yes",12.7,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100102,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.9152059","35.96454876","green_space","200 Central St S","Yes",15.24,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100103,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91514019","35.96452705","green_space","200 Central St S","Yes",10.16,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100104,NA,"Southern (magnolia grandiflora) magnolia","Magnolia grandiflora","Knoxville","Tennessee","-83.91515897","35.96447277","green_space","200 Central St S","Yes",10.16,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100105,NA,"Tree of heaven (ailanthus altissima)","Ailanthus altissima","Knoxville","Tennessee","-83.91507716","35.96426219","green_space","200 Central St S","Yes",48.26,"fair","introduced","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100106,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-83.91501547","35.96424591","green_space","200 Central St S","Yes",58.42,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100107,NA,"Green (fraxinus pennsylvanica) ash","Fraxinus pennsylvanica","Knoxville","Tennessee","-83.91499669","35.9643067","green_space","200 Central St S","Yes",55.88,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
