"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","overhead_utility","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","zipcode","address","neighborhood","location_name","ward","district","diameter_breast_height_CM","height_M","height_binned_M","percent_population"
321385,"9/24/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.02286294,41.61782469,"green_space","No lines","good","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321386,"9/20/2013","inventory_date","Bur oak","Quercus macrocarpa","Adel","Iowa",-94.01668873,41.61925299,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321387,"9/24/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.0188025,41.615497,"built_environment","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321388,"9/24/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.02301725,41.61568034,"green_space","Yes and not conflicting","fair","naturally_occurring",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321389,"9/23/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.02312433,41.62109733,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321390,"9/20/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01637099,41.6193276,"green_space","No lines","poor","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321391,"9/23/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.01970537,41.62018085,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321549,"3/30/2012","inventory_date","Northern red oak","Quercus rubra","Adel","Iowa",-94.03328567,41.613552,"built_environment","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321550,"9/19/2013","inventory_date","Siberian elm","Ulmus pumila","Adel","Iowa",-94.01500333,41.61903933,"green_space","Yes and not conflicting","good","introduced","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321551,"9/20/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.0211466,41.61921055,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321552,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02185987,41.618136,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321553,"9/19/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01391245,41.61608465,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321554,"9/23/2013","inventory_date","Eastern red cedar","Juniperus virginiana","Adel","Iowa",-94.024261,41.618136,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321555,"9/17/2013","inventory_date","White oak","Quercus alba","Adel","Iowa",-94.01512519,41.61380379,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321556,"9/23/2013","inventory_date","Black walnut","Juglans nigra","Adel","Iowa",-94.02476993,41.62097107,"green_space","Yes and not conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321557,"9/19/2013","inventory_date","American basswood","Tilia americana","Adel","Iowa",-94.01502833,41.62002967,"no_info","Yes and conflicting","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321558,"9/19/2013","inventory_date","Sugar maple","Acer saccharum","Adel","Iowa",-94.015296,41.617217,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321559,"9/23/2013","inventory_date","American elm","Ulmus americana","Adel","Iowa",-94.02528212,41.61649156,"green_space","Yes and not conflicting","poor","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321560,"9/24/2013","inventory_date","Eastern redbud","Cercis canadensis","Adel","Iowa",-94.02084773,41.61880663,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321561,"9/19/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01650756,41.61816771,"no_info","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321562,"9/17/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.02133333,41.609652,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321563,"9/23/2013","inventory_date","Sugar maple","Acer saccharum","Adel","Iowa",-94.02660796,41.61807638,"green_space","Yes and conflicting","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321564,"9/19/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01484976,41.61817267,"green_space","No lines","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321565,"9/20/2013","inventory_date","Northern hackberry","Celtis occidentalis","Adel","Iowa",-94.01864629,41.61923085,"green_space","No lines","fair","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321566,"9/23/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.025407,41.61896351,"green_space","Yes and not conflicting","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321567,"9/24/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.02219665,41.61717294,"green_space","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321568,"9/19/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01585259,41.61827926,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321569,"9/17/2013","inventory_date","Pear","Pyrus","Adel","Iowa",-94.01619393,41.61495434,"built_environment","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321570,"9/24/2013","inventory_date","Black walnut","Juglans nigra","Adel","Iowa",-94.02177295,41.61813739,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321571,"9/24/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.02214443,41.61814781,"green_space","No lines","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321572,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02033609,41.61633806,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321573,"9/20/2013","inventory_date","Siberian elm","Ulmus pumila","Adel","Iowa",-94.01722936,41.62009368,"green_space","No lines","good","introduced","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321574,"9/19/2013","inventory_date","Littleleaf linden","Tilia cordata","Adel","Iowa",-94.01641233,41.618287,"green_space","No lines","good","introduced","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321575,"9/23/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.0232311,41.61813612,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321576,"9/20/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01703205,41.61733087,"built_environment","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321577,"3/30/2012","inventory_date","Eastern cottonwood","Populus deltoides","Adel","Iowa",-94.033467,41.61401,"built_environment","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321578,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01758798,41.61707166,"built_environment","No lines","fair","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321579,"9/23/2013","inventory_date","Sugar maple","Acer saccharum","Adel","Iowa",-94.02621633,41.61920067,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321580,"9/23/2013","inventory_date","Sugar maple","Acer saccharum","Adel","Iowa",-94.02389904,41.61813567,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321581,"9/24/2013","inventory_date","White oak","Quercus alba","Adel","Iowa",-94.01926332,41.61633805,"built_environment","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321582,"9/19/2013","inventory_date","Black walnut","Juglans nigra","Adel","Iowa",-94.01461179,41.6162478,"green_space","Yes and not conflicting","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321583,"9/19/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01478812,41.61978433,"no_info","Yes and not conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321584,"9/20/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.02084931,41.61954301,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321588,"9/24/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.02097738,41.61761617,"built_environment","Yes and not conflicting","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321589,"9/24/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.02000483,41.61607565,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321590,"9/24/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.02084845,41.61846357,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321591,"9/19/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01474225,41.6173283,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321592,"9/23/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01987496,41.62134034,"green_space","Yes and conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321593,"9/24/2013","inventory_date","Littleleaf linden","Tilia cordata","Adel","Iowa",-94.02084023,41.61801886,"built_environment","No lines","good","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321594,"9/16/2013","inventory_date","Pear","Pyrus","Adel","Iowa",-94.02496858,41.60339617,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321595,"9/19/2013","inventory_date","Black walnut","Juglans nigra","Adel","Iowa",-94.01620845,41.61710181,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321596,"9/17/2013","inventory_date","Pear","Pyrus","Adel","Iowa",-94.02120956,41.60959221,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321597,"9/20/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.016858,41.619134,"green_space","No lines","fair","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321598,"9/19/2013","inventory_date","Honeylocust","Gleditsia triacanthos","Adel","Iowa",-94.01635855,41.61838441,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321599,"9/23/2013","inventory_date","Southern magnolia","Magnolia grandiflora","Adel","Iowa",-94.02540435,41.61940189,"green_space","No lines","good","introduced","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321600,"9/23/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.02403212,41.62086261,"green_space","Yes and conflicting","good","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321601,"9/20/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.01760531,41.61776356,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321602,"9/24/2013","inventory_date","Pin oak","Quercus palustris","Adel","Iowa",-94.01980782,41.62018409,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321603,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02042119,41.61815151,"built_environment","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321604,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.01938626,41.61634618,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321605,"9/23/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.02373865,41.62109933,"green_space","Yes and not conflicting","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321606,"9/23/2013","inventory_date","Plum","Prunus","Adel","Iowa",-94.02405555,41.61836092,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321607,"9/24/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.021299,41.61730233,"green_space","No lines","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321608,"9/16/2013","inventory_date","Pear","Pyrus","Adel","Iowa",-94.02492666,41.60335611,"green_space","No lines","good","no_info","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321609,"9/17/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01619237,41.61612754,"green_space","Yes and not conflicting","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321610,"9/17/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01618785,41.61596993,"green_space","Yes and not conflicting","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321611,"9/19/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.01636617,41.61786432,"no_info","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321612,"9/23/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.02000046,41.62031257,"green_space","Yes and conflicting","fair","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321613,"9/16/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02653434,41.61429532,"no_info","Yes and not conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321614,"9/19/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01416019,41.61733742,"green_space","No lines","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321615,"9/17/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.01549046,41.61635722,"green_space","No lines","poor","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321616,"9/24/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.02284633,41.618061,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321617,"9/23/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.0238505,41.62110276,"green_space","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321618,"9/16/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02623644,41.61429288,"no_info","Yes and not conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321619,"9/17/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.01619697,41.61508179,"built_environment","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321620,"9/23/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.02476175,41.6191842,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321621,"9/24/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.01866394,41.62144299,"green_space","No lines","good","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321622,"9/23/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02661591,41.61707283,"green_space","Yes and conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321623,"9/19/2013","inventory_date","Siberian elm","Ulmus pumila","Adel","Iowa",-94.01679593,41.61827824,"built_environment","No lines","good","introduced",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321624,"9/17/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.02136633,41.60977367,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321625,"9/23/2013","inventory_date",NA,NA,"Adel","Iowa",-94.02539513,41.61990613,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321626,"9/20/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.01636604,41.61938213,"green_space","No lines","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321627,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.016517,41.61632634,"green_space","No lines","dead/dying","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321628,"9/19/2013","inventory_date","Northern hackberry","Celtis occidentalis","Adel","Iowa",-94.0162122,41.6185184,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321629,"9/19/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.01636918,41.61794875,"no_info","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321630,"9/20/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01948381,41.61921772,"green_space","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321631,"9/24/2013","inventory_date","Green ash","Fraxinus pennsylvanica","Adel","Iowa",-94.02187852,41.61632406,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321632,"9/23/2013","inventory_date","Black maple","Acer nigrum","Adel","Iowa",-94.02505621,41.61906754,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321633,"9/24/2013","inventory_date","Northern red oak","Quercus rubra","Adel","Iowa",-94.01858345,41.62018149,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321634,"9/24/2013","inventory_date","Littleleaf linden","Tilia cordata","Adel","Iowa",-94.01944738,41.61634556,"green_space","No lines","fair","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321635,"9/24/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.02001509,41.618749,"green_space","Yes and not conflicting","fair","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321649,"9/23/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.0247576,41.62108565,"green_space","Yes and conflicting","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321650,"9/23/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.02509804,41.61918673,"green_space","No lines","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321651,"9/23/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.02583,41.62014234,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321652,"9/17/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.01512628,41.61563299,"built_environment","No lines","dead/dying","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322053,"3/30/2012","inventory_date","Eastern cottonwood","Populus deltoides","Adel","Iowa",-94.03338967,41.61408633,"built_environment","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322054,"9/24/2013","inventory_date","Pin oak","Quercus palustris","Adel","Iowa",-94.02406596,41.61654266,"green_space","Yes and conflicting","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322055,"9/24/2013","inventory_date","Norway maple","Acer platanoides","Adel","Iowa",-94.01880593,41.61650964,"built_environment","No lines","fair","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322070,"9/19/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01513733,41.61741633,"no_info","No lines","fair","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322071,"9/24/2013","inventory_date","Eastern redbud","Cercis canadensis","Adel","Iowa",-94.01880371,41.62118585,"green_space","Yes and not conflicting","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322072,"9/19/2013","inventory_date","Silver maple","Acer saccharinum","Adel","Iowa",-94.01375279,41.61622065,"green_space","Yes and not conflicting","good","naturally_occurring",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322073,"9/23/2013","inventory_date","Northern hackberry","Celtis occidentalis","Adel","Iowa",-94.02656933,41.62074933,"green_space","Yes and not conflicting","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322074,"9/16/2013","inventory_date","Apple","Malus","Adel","Iowa",-94.0344,41.61247667,"no_info","No lines","fair","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322075,"9/23/2013","inventory_date","Red maple","Acer rubrum","Adel","Iowa",-94.024234,41.62098234,"green_space","Yes and not conflicting","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322076,"9/24/2013","inventory_date","Black walnut","Juglans nigra","Adel","Iowa",-94.02169712,41.61813462,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322077,"9/19/2013","inventory_date","Red maple","Acer rubrum","Adel","Iowa",-94.0141259,41.61926436,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
