"common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","percent_population"
"Nellie r. stevens holly","Ilex","Nashville","Tennessee",-86.786468,36.163847,"901 Charlotte Av","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nellie r. stevens holly","Ilex","Nashville","Tennessee",-86.786468,36.163847,"901 Charlotte Av","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nellie r. stevens holly","Ilex","Nashville","Tennessee",-86.786468,36.163847,"901 Charlotte Av","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese pistache","Pistacia L.","Nashville","Tennessee",-86.856161,36.1505794,"Charlotte Av","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honey locust","Gleditsia triacanthos","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honey locust","Gleditsia triacanthos","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swamp white oak","Quercus bicolor","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7804127,36.1657791,"Deaderick St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7804127,36.1657791,"Deaderick St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7804127,36.1657791,"Deaderick St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.7804127,36.1657791,"Deaderick St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese zelkova","Zelkova serrata","Nashville","Tennessee",-86.7804127,36.1657791,"Deaderick St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese zelkova","Zelkova serrata","Nashville","Tennessee",-86.7804127,36.1657791,"Deaderick St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.77598,36.158861,"401 Demonbreun St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7838066,36.1625144,"Polk Av","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.7732851,36.1673519,"Russell St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.7732851,36.1673519,"Russell St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.7732851,36.1673519,"Russell St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.7732851,36.1673519,"Russell St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serviceberry","Amelanchier","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serviceberry","Amelanchier","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellowwood","Cladrastis lutea","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","no_info",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bald cypress","Taxodium distichum","Nashville","Tennessee",-86.772139,36.164127,"Titans Wy","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sycamore maple","Acer pseudoplatanus","Nashville","Tennessee",-86.7872886,36.1624279,"330 10th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Nashville","Tennessee",-86.7872886,36.1624279,"330 10th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kwanzan cherry","Prunus serrulata","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kwanzan cherry","Prunus serrulata","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kwanzan cherry","Prunus serrulata","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden rain tree","Koelreuteria paniculata","Nashville","Tennessee",-86.7825585,36.1551458,"209 10th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amur maple","Acer ginnala","Nashville","Tennessee",-86.7839574,36.153515,"10 11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amur maple","Acer ginnala","Nashville","Tennessee",-86.7839574,36.153515,"10 11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amur maple","Acer ginnala","Nashville","Tennessee",-86.7839574,36.153515,"10 11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amur maple","Acer ginnala","Nashville","Tennessee",-86.7839574,36.153515,"10 11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7839574,36.153515,"10 11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.774198,36.162165,"100 1St Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pin oak","Quercus palustris","Nashville","Tennessee",-86.7740564,36.1615851,"107 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pin oak","Quercus palustris","Nashville","Tennessee",-86.7740564,36.1615851,"107 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese zelkova","Zelkova serrata","Nashville","Tennessee",-86.7839574,36.153515,"11th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Nashville","Tennessee",-86.7740224,36.1615316,"121 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.7740224,36.1615316,"121 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7740224,36.1615316,"121 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7740224,36.1615316,"121 1St Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7853764,36.1535072,"406 12th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.7853764,36.1535072,"406 12th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.784184,36.151473,"600 12th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.784184,36.151473,"600 12th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.784184,36.151473,"600 12th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shumard oak","Quercus shumardii","Nashville","Tennessee",-86.784184,36.151473,"600 12th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulip poplar","Liriodendron tulipifera","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulip poplar","Liriodendron tulipifera","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Water oak","Quercus nigra","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lacebark elm","Ulmus parvifolia","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lacebark elm","Ulmus parvifolia","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lacebark elm","Ulmus parvifolia","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lacebark elm","Ulmus parvifolia","Nashville","Tennessee",-86.7787187,36.1677366,"2Nd Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
