"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","percent_population"
"CH1063","9/20/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.48147,36.035982,53.34,"good",8.32294,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1422","9/30/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.48083,36.040838,53.34,"good",8.38311,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1425","9/30/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.480868,36.041011,53.34,"dead",8.30588,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1469","9/30/2013","inventory_date","Sweetgum","Liquidambar styraciflua","Greensboro","North Carolina",-79.480831,36.041365,53.34,"good",8.06795,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2676","10/3/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481236,36.035632,53.34,"good",8.34409,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2685","10/3/2013","inventory_date","Chinaberry","Melia azedarach","Greensboro","North Carolina",-79.481117,36.035602,53.34,"good",8.49357,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2088","10/2/2013","inventory_date","Zelkova","Zelkova serrata","Greensboro","North Carolina",-79.475686,36.040844,53.34,"good",NA,"introduced",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2107","10/2/2013","inventory_date","Deodar cedar","Cedrus deodara","Greensboro","North Carolina",-79.475752,36.040734,53.34,"good",8.00699,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2247","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.475508,36.040332,53.34,"good",8.06411,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2594","10/3/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.481321,36.035919,53.34,"good",8.33529,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2546","10/3/2013","inventory_date","Hemlock","Tsuga canadensis","Greensboro","North Carolina",-79.481441,36.035412,53.34,"good",8.4814,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2750","10/3/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481672,36.035547,53.34,"fair",8.10865,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH3025","10/4/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.47567,36.040962,53.34,"good",7.97533,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH3105","10/4/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.480151,36.041834,53.34,"fair",8.19837,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY231","10/15/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.464781,36.044535,53.34,"good",7.96955,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY342","10/15/2013","inventory_date","Post oak","Quercus stellata","Greensboro","North Carolina",-79.465563,36.043994,53.34,"good",8.26534,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY346","10/15/2013","inventory_date","Post oak","Quercus stellata","Greensboro","North Carolina",-79.465646,36.044,53.34,"good",8.10612,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY356","10/15/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.465752,36.043987,53.34,"good",8.05176,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY396","10/15/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.465511,36.044349,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY647","10/16/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.463671,36.045321,53.34,"good",8.03356,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY684","10/16/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.464728,36.044973,53.34,"good",7.97466,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY786","10/16/2013","inventory_date","Zelkova","Zelkova serrata","Greensboro","North Carolina",-79.464704,36.045595,53.34,"good",7.88961,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY811","10/16/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.464657,36.045447,53.34,"good",8.0582,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY863","10/16/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.464582,36.045322,53.34,"good",7.94402,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY895","10/16/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.464783,36.045638,53.34,"good",8.01594,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY899","10/16/2013","inventory_date","Cottonwood","Populus deltoides","Greensboro","North Carolina",-79.46486,36.045608,53.34,"fair",8.05827,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1122","10/17/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.465538,36.044784,53.34,"good",8.04099,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY934","10/16/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.465182,36.045496,53.34,"good",8.04645,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1081","10/17/2013","inventory_date","Silver maple","Acer saccharinum","Greensboro","North Carolina",-79.465566,36.045068,53.34,"good",8.20642,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1154","10/17/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.46572,36.044688,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1207","10/17/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.465942,36.044645,53.34,"fair",8.30346,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1307","10/17/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.465722,36.045059,53.34,"fair",8.2822,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1421","10/17/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.465743,36.045511,53.34,"good",8.35046,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1506","10/18/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.470101,36.044508,53.34,"good",8.15514,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1921","10/21/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.465948,36.045811,53.34,"good",NA,"introduced",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1952","10/21/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.470071,36.045941,53.34,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2184","10/21/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.465983,36.050456,53.34,"fair",8.00511,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2442","10/22/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.464148,36.050706,53.34,"good",8.05114,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2456","10/22/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.464058,36.050602,53.34,"good",8.03563,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2518","10/22/2013","inventory_date","Ash","Fraxinus","Greensboro","North Carolina",-79.465858,36.050764,53.34,"good",7.82435,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2020","10/21/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.46599,36.050344,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2112","10/21/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.470296,36.050041,53.34,"good",8.02279,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2136","10/21/2013","inventory_date","Yellow poplar","Liriodendron tulipifera","Greensboro","North Carolina",-79.470501,36.050212,53.34,"good",8.26236,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2279","10/22/2013","inventory_date","Plum","Prunus cerasifera","Greensboro","North Carolina",-79.464796,36.045986,53.34,"fair",8.06907,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2352","10/22/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.464308,36.05032,53.34,"good",7.98548,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2357","10/22/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.464344,36.050331,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2417","10/22/2013","inventory_date","Shortleaf pine","Pinus echinata","Greensboro","North Carolina",-79.464305,36.050723,53.34,"good",8.10281,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH13","9/9/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.481812,36.042332,50.8,"good",8.2497,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH618","9/18/2013","inventory_date","Deodar cedar","Cedrus deodara","Greensboro","North Carolina",-79.481801,36.040944,50.8,"good",8.15744,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH643","9/19/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.481681,36.041288,50.8,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH672","9/19/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.481356,36.041267,50.8,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH673","9/19/2013","inventory_date","Sycamore","Platanus occidentalis","Greensboro","North Carolina",-79.481305,36.041282,50.8,"good",8.25323,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH702","9/19/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481261,36.041138,50.8,"good",8.28752,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1478","9/30/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480693,36.041356,50.8,"good",8.14973,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1484","9/30/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480496,36.041203,50.8,"good",8.64297,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1485","9/30/2013","inventory_date","Box elder","Acer negundo","Greensboro","North Carolina",-79.480526,36.041219,50.8,"good",8.251,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1486","9/30/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.48056,36.041255,50.8,"good",7.91321,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1356","9/30/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480909,36.040684,50.8,"good",8.18365,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1173","9/20/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.481184,36.040065,50.8,"good",8.37403,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1186","9/20/2013","inventory_date","Silver maple","Acer saccharinum","Greensboro","North Carolina",-79.481313,36.04006,50.8,"good",8.35204,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1305","9/30/2013","inventory_date","Hemlock","Tsuga canadensis","Greensboro","North Carolina",-79.480824,36.042061,50.8,"fair",7.99405,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1722","10/1/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.480252,36.040694,50.8,"good",8.22559,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1726","10/1/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.480192,36.040751,50.8,"good",8.19697,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1747","10/1/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.480135,36.040702,50.8,"good",8.27503,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1821","10/1/2013","inventory_date","Silver maple","Acer saccharinum","Greensboro","North Carolina",-79.480726,36.04064,50.8,"good",8.51721,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2447","10/3/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.48037,36.040291,50.8,"fair",8.26096,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH244","9/17/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.48155,36.041877,50.8,"good",8.14948,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH247","9/17/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.481547,36.04189,50.8,"good",NA,"introduced",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2022","10/2/2013","inventory_date","Deodar cedar","Cedrus deodara","Greensboro","North Carolina",-79.47594,36.040858,50.8,"good",8.193,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2328","10/2/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.475916,36.040027,50.8,"fair",8.11541,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2433","10/3/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480277,36.040273,50.8,"good",8.2719,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2437","10/3/2013","inventory_date","Bradford pear","Pyrus calleryana","Greensboro","North Carolina",-79.480432,36.040176,50.8,"fair",8.35003,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2820","10/3/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.48173,36.035419,50.8,"good",8.28935,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2768","10/3/2013","inventory_date","Box elder","Acer negundo","Greensboro","North Carolina",-79.481705,36.035705,50.8,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2789","10/3/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.481589,36.035852,50.8,"fair",8.15871,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH84","9/17/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.481318,36.042302,50.8,"good",8.12328,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH88","9/17/2013","inventory_date","White pine","Pinus strobus","Greensboro","North Carolina",-79.481234,36.042291,50.8,"good",8.09668,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH99","9/17/2013","inventory_date","Ash","Fraxinus americana","Greensboro","North Carolina",-79.481093,36.042305,50.8,"good",8.08403,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH154","9/17/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.481216,36.042114,50.8,"fair",8.19532,"no_info","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH177","9/17/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.481036,36.041929,50.8,"good",8.1322,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH201","9/17/2013","inventory_date","Catalpa","Catalpa bignonioides","Greensboro","North Carolina",-79.48118,36.04182,50.8,"good",8.0546,"introduced","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH282","9/17/2013","inventory_date","Post oak","Quercus stellata","Greensboro","North Carolina",-79.481932,36.041694,50.8,"good",8.10185,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH312","9/17/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481513,36.041494,50.8,"good",8.1303,"naturally_occurring","4.57 to 9.14 m","45.72 to 60.96 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
