"city_ID","planted_date","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","location_type","ward","district","overhead_utility","percent_population"
2304361,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90854403,36.00232245,NA,NA,"Downtown",NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2750386,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.89133143,36.02037916,27704,"2407 Highland Ave",NA,NA,1.27,"excellent",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305367,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90104592,36.00556636,27701,"322 W Trinity Ave",NA,NA,15.24,"poor",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305364,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90095955,36.00555833,27701,"322 W Trinity Ave",NA,NA,27.94,"fair",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2635090,"2017to2018","05/26/2020","edit_date","River birch","Betula nigra","Durham","North Carolina",-78.91836762,36.01357415,27705,"1702 W Knox St","Old west durham",NA,1.27,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250361,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.89597321,36.01822684,27704,"2115 Glendale Ave",NA,NA,73.66,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784341,"2017to2018","05/26/2020","edit_date","Yellowwood","Cladrastis kentukea","Durham","North Carolina",-78.90126988,36.00915079,27701,"416 Macon St","Walltown",NA,2.032,"good",19.68504,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784310,NA,"05/26/2020","edit_date","Swamp chestnut oak","Quercus michauxii","Durham","North Carolina",-78.90837467,36.01461089,27701,"1317 N Gregson St",NA,NA,2.54,"fair",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784345,NA,"03/30/2020","edit_date","Magnolia","Magnolia","Durham","North Carolina",-78.92347991,35.98666623,27707,"1704 W Lakewood Ave","Lyon park",NA,2.54,"excellent",16.4042,"no_info","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784347,"2017to2018","05/26/2020","edit_date","Yellowwood","Cladrastis kentukea","Durham","North Carolina",-78.92159867,35.99439674,27701,"1512 Chapel Hill Rd",NA,NA,2.032,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305675,NA,"03/30/2020","edit_date","Kentucky coffeetree","Gymnocladus dioicus","Durham","North Carolina",-78.90355211,35.99583069,27701,"212 Ramseur Street","Downtown",NA,7.62,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784348,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90982479,35.97498037,27707,"1819 S Roxboro St","Southside/ college view",NA,1.27,"excellent",19.68504,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2750670,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.89265195,36.02895442,27704,"104 E Murray Ave",NA,NA,1.27,"excellent",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305484,NA,"03/30/2020","edit_date","Osage orange","Maclura pomifera","Durham","North Carolina",-78.90199576,35.99585564,27701,"206 West Main Street","Downtown",NA,7.62,"excellent",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784352,"2017to2018","05/26/2020","edit_date","Yellowwood","Cladrastis kentukea","Durham","North Carolina",-78.96538675,35.98256965,27705,"2944 Welcome Dr",NA,NA,2.032,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784312,NA,"03/30/2020","edit_date","Osage orange","Maclura pomifera","Durham","North Carolina",-78.8981486,35.99438707,27701,"268 E Parrish St","Downtown",NA,7.62,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784353,"2017to2018","05/26/2020","edit_date","American elm","Ulmus americana","Durham","North Carolina",-78.90033782,36.00095758,27701,"611 Rigsbee Ave","Downtown",NA,5.08,"excellent",19.68504,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784354,"2017to2018","05/26/2020","edit_date","American elm","Ulmus americana","Durham","North Carolina",-78.9004696,36.00106304,27701,"611 Rigsbee Ave","Downtown",NA,5.08,"excellent",19.68504,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784362,NA,"03/30/2020","edit_date","Dogwood","Cornus","Durham","North Carolina",-78.90095353,36.00075275,27701,"505 Rigsbee Ave","Downtown",NA,7.62,"excellent",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248587,NA,"03/30/2020","edit_date","Sweetgum","Liquidambar styraciflua","Durham","North Carolina",-78.92918146,36.01334081,27705,"917 Oakland Avenue","Old west durham",NA,5.08,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250422,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92905355,36.01566071,27705,"2301 Englewood Ave","Old west durham",NA,81.28,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249646,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91893893,36.01722817,27705,"1200 Broad St",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249393,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90350215,36.00556013,27701,"South Ellerbee Creek Trail","Walltown",NA,129.54,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270308,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.87795746,35.98520559,27703,"110 S Driver St","Old east durham",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269404,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91668454,35.98071391,27707,"1128 W Forest Hills Blvd",NA,NA,55.88,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270179,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9259452,35.98318361,27707,"1600 James Street",NA,NA,86.36,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249244,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89610189,36.00651064,27701,"1111 Glendale Avenue",NA,NA,114.3,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250129,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93427897,36.01701407,27705,"1112 Georgia Avenue",NA,NA,99.06,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784371,NA,"03/30/2020","edit_date","American elm","Ulmus americana","Durham","North Carolina",-78.90137255,36.0007558,27701,"534 Foster St","Downtown",NA,15.24,"good",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2639767,"2017to2018","05/26/2020","edit_date","Magnolia","Magnolia","Durham","North Carolina",-78.91817451,36.01208092,27705,"904 Clarendon St","Walltown",NA,2.54,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784379,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.90016884,36.00093588,27701,"611 Rigsbee Ave","Downtown",NA,7.62,"good",22.96588,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784381,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90135035,36.0006885,27701,"534 Foster St","Downtown",NA,66.04,"excellent",19.68504,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784382,"2017to2018","05/26/2020","edit_date","London planetree","Platanus acerifolia","Durham","North Carolina",-78.90136912,36.00040533,27701,"502 Foster St","Downtown",NA,5.08,"fair",19.68504,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2747713,"2017to2018","05/26/2020","edit_date","Bur oak","Quercus macrocarpa","Durham","North Carolina",-78.89454558,35.99658505,27701,"506 N Queen St","Downtown",NA,1.27,"fair",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2747694,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.89187813,35.99877623,27701,"413 Canal St",NA,NA,1.27,"good",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2747696,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.89187008,35.99889937,27701,"326 Gray Ave",NA,NA,1.27,"good",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784668,"2017to2018","05/26/2020","edit_date","Winged elm","Ulmus alata","Durham","North Carolina",-78.91661212,36.01339678,27705,"1507 W Knox St","Walltown",NA,1.27,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2751015,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.89692789,36.01859605,27704,"438 W Club Blvd",NA,NA,2.54,"excellent",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784670,"2017to2018","05/26/2020","edit_date","Swamp white oak","Quercus bicolor","Durham","North Carolina",-78.91838908,36.01346512,27705,"1703 W Knox St","Old west durham",NA,1.27,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2751017,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.8972868,36.01844958,27704,"452 W Club Blvd",NA,NA,2.54,"excellent",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784672,"2017to2018","05/26/2020","edit_date","River birch","Betula nigra","Durham","North Carolina",-78.91821474,36.01363957,27705,"1702 W Knox St","Walltown",NA,1.27,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784674,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.91703323,36.01316464,27705,"921 Sedgefield St","Walltown",NA,2.54,"excellent",19.68504,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2751039,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90144154,36.0214401,27704,"640 Ruby St",NA,NA,1.27,"excellent",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784687,"2017to2018","05/26/2020","edit_date","Eastern hophornbeam","Ostrya virginiana","Durham","North Carolina",-78.91692594,36.01469635,27705,"1017 Sedgefield St","Walltown",NA,1.27,"fair",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2640739,"2017to2018","05/26/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.91710162,36.01714465,27705,"1603 W Club Blvd","Walltown",NA,5.08,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2640742,"2017to2018","05/26/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.91469264,36.01524451,27705,"1101 Onslow St","Walltown",NA,5.08,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2640745,"2017to2018","05/26/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.9151141,36.01525284,27705,"1406 Englewood Ave","Walltown",NA,5.08,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2640750,"2017to2018","05/26/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.9162755,36.01337617,27705,"1506 W Knox St","Walltown",NA,5.08,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2640751,"2017to2018","05/26/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.91617358,36.01337183,27705,"1506 W Knox St","Walltown",NA,5.08,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2618900,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.9168635,36.01600287,27705,"1111 Sedgefield St","Walltown",NA,1.27,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784715,NA,"03/30/2020","edit_date","Chinese fringe tree","Chionanthus retusus","Durham","North Carolina",-78.91434163,36.01531359,NA,NA,"Walltown",NA,2.54,"excellent",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2748042,"2017to2018","05/26/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.89248967,36.00710582,27701,"112 E Lynch St",NA,NA,2.54,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2600554,"2017to2018","05/26/2020","edit_date","Winged elm","Ulmus alata","Durham","North Carolina",-78.91589899,36.01192552,27705,"903 Berkeley Street","Walltown",NA,1.27,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2600558,"2017to2018","05/26/2020","edit_date","Hackberry","Celtis","Durham","North Carolina",-78.91583562,36.01278821,27705,"917 Berkeley St","Walltown",NA,1.27,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2784720,"2017to2018","05/26/2020","edit_date","Persian ironwood","Parrotia persica","Durham","North Carolina",-78.9156425,36.01388602,27705,"1006 Berkeley St","Walltown",NA,1.27,"fair",13.12336,"introduced","9.14 to 13.71 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2751151,NA,"03/30/2020","edit_date","American elm","Ulmus americana","Durham","North Carolina",-78.90445876,35.98770747,27707,"614 S Roxboro St","Southside/ college view",NA,7.62,"excellent",29.52756,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248827,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.89845893,36.01364628,27701,"409 Everett Pl",NA,NA,55.88,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249184,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9021396,36.02241778,27704,"619 Colgate Street",NA,NA,63.5,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252322,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93138498,35.99554076,27705,"811-899 Anderson Street",NA,NA,66.04,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250208,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89262781,36.02389578,27704,"2607 Farthing St",NA,NA,111.76,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250436,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.89187008,36.02356686,27704,"103 East Lavender Avenue",NA,NA,73.66,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305147,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.9018489,35.99577698,27701,"206 West Main Street","Downtown",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305598,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90432961,35.99631271,27701,"100 Ramseur Street","Downtown",NA,25.4,"excellent",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269148,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91164601,35.97953532,27707,"502 E Forest Hills Blvd",NA,NA,58.42,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304671,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90870094,36.00772745,27701,"1006 Dacian Ave","Walltown",NA,7.62,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304410,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90547204,36.0131391,27701,"820 West Knox Street",NA,NA,7.62,"fair",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305766,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.90582561,36.00669899,27701,"801 N Duke St","Walltown",NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304867,NA,"03/30/2020","edit_date","Dogwood","Cornus","Durham","North Carolina",-78.90415996,36.01661529,27701,"713 W Club Blvd",NA,NA,5.08,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304418,NA,"03/30/2020","edit_date","Pecan","Carya illinoinensis","Durham","North Carolina",-78.90705675,36.00669357,27701,"914 Monmouth Ave","Walltown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303931,NA,"03/30/2020","edit_date","Eastern redbud","Cercis canadensis","Durham","North Carolina",-78.9107649,36.00659484,27701,"512 Watts St","Walltown",NA,27.94,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250349,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.91329691,36.01197678,27701,"904 Lancaster St","Walltown",NA,71.12,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249784,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90189916,36.02241449,27704,"619 Colgate Street",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249786,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91339833,36.01066184,27701,"814 Lancaster Street","Walltown",NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249635,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89270693,36.02496415,27704,"2622 Farthing St",NA,NA,88.9,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249532,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91772356,36.01946081,27705,"1306 Clarendon Street",NA,NA,91.44,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304768,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90659614,36.01100792,NA,NA,"Walltown",NA,5.08,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305440,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.90569687,36.00833227,27701,"949-999 North Duke Street","Walltown",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305202,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90264753,35.99235606,27701,"280 U.S. 501 Business","Southside/ college view",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305622,NA,"03/30/2020","edit_date","Callery pear","Pyrus calleryana","Durham","North Carolina",-78.92447233,36.01247036,27705,"909 Virgie St","Old west durham",NA,25.4,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
