"city_ID","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","district","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","location_name","ward","overhead_utility","condition","percent_population"
27147,"Dracaena","Dracaena","Garden Grove","California",-117.9737218,33.79848244,"9092 Vons Dr",10,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27153,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9737653,33.80029286,"9101 La Grand Ave",10,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27154,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9737679,33.80039581,"9101 La Grand Ave",10,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27155,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9737667,33.80034547,"9101 La Grand Ave",10,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27156,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9730707,33.78127822,"9101 Lampson Ave",11,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27157,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9731715,33.78128067,"9101 Lampson Ave",11,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27158,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9736094,33.78929805,"9101 Marylee Dr",10,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27160,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9737865,33.79325071,"9101 Shelley Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27161,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.973427,33.77764344,"9101 Stanford Ave",11,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27162,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9736993,33.79000196,"9101 Timothy Ln",10,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27166,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9705581,33.7707414,"9102 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27168,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9706152,33.76475771,"9102 Enloe Way",12,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27169,"Goldenrain tree","Koelreuteria paniculata","Garden Grove","California",-117.9705463,33.76982699,"9102 Imperial Ave",12,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27171,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9736362,33.79436139,"9102 Marchand Ave",10,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27172,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9736872,33.78919666,"9102 Marylee Dr",10,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27173,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.973871,33.79314664,"9102 Shelley Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27174,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9737831,33.79311007,"9102 Shelley Dr",10,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27177,"King palm","Archontophoenix cunninghamiana","Garden Grove","California",-117.9705281,33.76993186,"9111 Imperial Ave",12,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27178,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9732904,33.79430045,"9111 Marchand Ave",10,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27181,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9733947,33.79000106,"9111 Timothy Ln",10,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27182,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9703964,33.77074333,"9112 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27184,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9732284,33.78465857,"9112 Healey Dr",11,45.72,49.2126,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27185,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9703573,33.76086869,"9112 Ingram Ave",12,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27186,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9736684,33.80009433,"9112 La Grand Ave",10,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27187,"Australian willow","Geijera parviflora","Garden Grove","California",-117.9733981,33.79421436,"9112 Marchand Ave",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27188,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9734426,33.78917651,"9112 Marylee Dr",10,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27189,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9735041,33.79569249,"9112 Orangewood Ave",10,127,328.084,"introduced","more than 18.29 m","more than 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27192,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-117.9734132,33.79066301,"9112 Tristan Dr",10,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27193,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9733514,33.79066517,"9112 Tristan Dr",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27200,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.973574,33.79815862,"9121 Joyzelle Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27201,"Silver maple","Acer saccharinum","Garden Grove","California",-117.9735854,33.79823266,"9121 Joyzelle Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27202,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.9735693,33.79809149,"9121 Joyzelle Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27203,"Red flowering gum","Corymbia ficifolia","Garden Grove","California",-117.9734401,33.79795618,"9121 Joyzelle Dr",10,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27204,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9727619,33.78127873,"9121 Lampson Ave",11,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27205,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9732747,33.79292266,"9121 Shelley Dr",10,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27206,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.9733182,33.79297999,"9121 Shelley Dr",10,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27207,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9732463,33.77763964,"9121 Stanford Ave",11,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27208,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9733342,33.77764258,"9121 Stanford Ave",11,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27213,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.973359,33.80165385,"9122 Bickley Cir",10,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27214,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9701783,33.77074348,"9122 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27216,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9729795,33.77381681,"9122 Garden Grove Blvd",11,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27217,"Red ironbark","Eucalyptus","Garden Grove","California",-117.9725659,33.77342448,"9122 Garden Grove Blvd",12,60.96,98.4252,"no_info","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27218,"Red ironbark","Eucalyptus","Garden Grove","California",-117.9725644,33.77344226,"9122 Garden Grove Blvd",12,60.96,98.4252,"no_info","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27219,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.972712,33.77381238,"9122 Garden Grove Blvd",11,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27223,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.973417,33.79270098,"9122 Shelley Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27225,"Peach","Prunus persica","Garden Grove","California",-117.9732306,33.79065007,"9122 Tristan Dr",10,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27228,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9700066,33.77087726,"9131 Central Ave",12,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27230,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9699964,33.76505598,"9131 Enloe Way",12,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27233,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9731684,33.79424318,"9131 Marchand Ave",10,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27234,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.969887,33.76429301,"9131 Mays Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27235,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9731881,33.79950612,"9131 Rosanna Ave",10,30.48,49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27236,"King palm","Archontophoenix cunninghamiana","Garden Grove","California",-117.9732689,33.79948282,"9131 Rosanna Ave",10,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27237,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9734544,33.79943646,"9131 Rosanna Ave",10,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27241,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9699621,33.76492955,"9132 Enloe Way",12,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27244,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9732473,33.79412234,"9132 Marchand Ave",10,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27245,"Apricot","Prunus armeniaca","Garden Grove","California",-117.9728814,33.78263662,"9132 Marlene Ave",11,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27246,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9732314,33.78915016,"9132 Marylee Dr",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27247,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9732199,33.79569653,"9132 Orangewood Ave",10,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27248,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9733658,33.79569851,"9132 Orangewood Ave",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27250,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9731773,33.78924468,"9134 Marylee Dr",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27251,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9732696,33.78982402,"9140 Marylee Dr",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27252,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9698334,33.76509436,"9141 Enloe Way",12,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27253,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9729006,33.79269574,"9141 Shelley Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27254,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9697555,33.77074448,"9142 Central Ave",12,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27255,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9698005,33.76497039,"9142 Enloe Way",12,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27258,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9729763,33.79395459,"9142 Marchand Ave",10,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27259,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-117.9728143,33.79066275,"9142 Tristan Dr",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27272,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9696021,33.77089168,"9151 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27273,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9724222,33.78860055,"9151 Chapman Ave",10,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27275,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9725614,33.78859654,"9151 Chapman Ave",10,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27276,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9722347,33.77406259,"9151 Garden Grove Blvd",11,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27280,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9728471,33.7926626,"9151 Shelley Dr",10,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27282,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9696028,33.77074951,"9152 Central Ave",12,60.96,98.4252,"no_info","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27284,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9728321,33.79386713,"9152 Marchand Ave",10,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27285,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9729296,33.79569864,"9152 Orangewood Ave",10,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27286,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9718974,33.77734851,"9152 Stanford Ave",11,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27287,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-117.9726781,33.79066166,"9152 Tristan Dr",10,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27288,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9694514,33.76809714,"9161 Carl Ln",12,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27289,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9694662,33.76811695,"9161 Carl Ln",12,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27290,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9694438,33.76811868,"9161 Carl Ln",12,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27291,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9692938,33.77121495,"9161 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27292,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9692941,33.77096938,"9161 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27293,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9694445,33.77088954,"9161 Central Ave",12,60.96,98.4252,"no_info","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27295,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9693027,33.77149878,"9161 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27296,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9692913,33.77108438,"9161 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27297,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9694922,33.76514629,"9161 Enloe Way",12,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27298,"Edible loquat","Eriobotrya japonica","Garden Grove","California",-117.9696595,33.76994156,"9161 Imperial Ave",12,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27300,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9724809,33.7938253,"9161 Marchand Ave",10,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27301,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.972537,33.79402296,"9161 Marchand Ave",10,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27303,"Cajeput tree","Melaleuca quinquenervia","Garden Grove","California",-117.9725191,33.78575789,"9161 Mercedes Cir",11,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27304,"Cajeput tree","Melaleuca quinquenervia","Garden Grove","California",-117.9724521,33.78572513,"9161 Mercedes Cir",11,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27305,"European white birch","Betula pendula","Garden Grove","California",-117.9723074,33.78570552,"9161 Mercedes Cir",11,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27306,"European white birch","Betula pendula","Garden Grove","California",-117.972288,33.78572126,"9161 Mercedes Cir",11,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27307,"Kaffir plum","Harpephyllum caffrum","Garden Grove","California",-117.9722735,33.78586384,"9161 Mercedes Cir",11,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27308,"Olive","Olea","Garden Grove","California",-117.9722788,33.78593389,"9161 Mercedes Cir",11,60.96,98.4252,"no_info","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27310,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9727159,33.77729516,"9161 Stanford Ave",11,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27313,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.969383,33.77075217,"9162 Central Ave",12,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27314,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9694686,33.76502863,"9162 Enloe Way",12,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27315,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9695046,33.76087228,"9162 Ingram Ave",12,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
